,Site9
421,-1.1149068723711468
422,-1.2059983165643242
423,0.27597162576630113
424,2.2735098943679555
425,-0.3958855742980978
426,-0.038918087409098516
427,1.5799202177701586
428,-0.9253256941010825
429,-1.0834641403653802
430,-0.9294872321606693
431,1.1411091490426193
432,0.5204902891346175
433,0.691289457816737
434,0.447851562223831
435,-1.0752058523001728
436,-0.4297027872118866
437,-0.23887888840841512
438,1.178165249002549
439,1.1016001044209092
440,1.34464535824673
441,1.1008148208867385
442,-0.7964301976695869
443,-1.372043028216684
444,-1.0732426434647462
445,-1.810623882051
446,-1.3818590723938173
447,0.8507020152533818
448,0.41172851965198043
449,0.5306989750788361
450,1.3911478183394597
451,1.0726274518984544
452,-1.1612775511823188
453,0.3034511412106253
454,1.1369515161675625
455,0.7827816683244009
456,-0.25299076415346666
457,-1.0089922664970206
458,-2.2129372525459297
459,-0.21269135039450737
460,0.8544681254917804
461,-0.7900579513642128
462,-0.2487283261597306
463,-0.05304367281093781
464,1.180738379194124
465,-1.4038490224622084
466,0.8432307889628399
467,-0.22082873201891262
468,-0.6021792042657026
469,-0.5401989874110876
470,-0.18468324916073955
471,-0.20070060857260635
472,0.6903520595788536
473,0.4574039411758342
474,0.06323761825772059
475,-0.7021135988571325
476,1.0974019107195558
477,1.386410787064109
478,-1.3633519797948512
479,-1.3943420882221589
480,-1.7192159215106748
481,1.0876522136862454
482,-0.3699274927936339
483,1.9135908337938121
484,0.9483708274960994
485,-0.5677070611836414
486,-0.009246102317470832
487,-0.48257603343263994
488,0.7479087235066113
489,0.16987509647748347
490,-0.9766736397704124
491,-0.7940911617716908
492,-0.4629621179446256
493,-0.7537095710610732
494,-0.9132168543680131
495,-0.7542864509283677
496,-0.5295917426171448
497,0.09170787445907345
498,2.3969198241680507
499,2.2515460976098267
500,0.47792894561276716
501,0.9988514657797357
502,-0.640064237204049
503,-0.8183201161980614
504,-0.8509256440498165
505,-0.8762106157834105
506,-0.8328318110661438
507,-0.6430785369553197
508,-0.57023926058515
509,-0.6103704542540651
510,-0.8393270331628468
511,-0.029048076599144088
512,1.5063760326179039
513,-0.7279803686479378
514,-0.8525494495739923
515,-0.9021915041702226
516,1.861061553541437
517,1.0916097072998676
518,0.6745236598044375
519,0.6037721333939223
520,2.044783549991037
521,-0.047373881800556204
522,-0.8883344984027547
523,-0.9269064632505106
524,0.28798099333015087
525,1.0521718673608589
526,2.3908002581511
527,0.41094531079782914
528,-1.0783467279212302
529,-0.0058390073557751596
530,0.11272448190779676
531,-0.2196674836258852
532,-0.11948392392063995
533,-1.0084512211501289
534,-1.0377037850950712
535,-0.9605598553995595
536,-1.027090022955756
537,0.9519883076556136
538,0.3519224384133436
539,1.7138493314606182
540,0.28685999263527967
541,2.1001037487046004
542,1.8332074750494802
543,2.019484565012899
544,0.009232837874438316
545,0.4558025823509948
546,-0.8423588806437023
547,-0.8434594838340328
548,-0.1654879185905114
549,-0.4233042159254057
550,-0.8635454920575625
551,-0.7270706964565938
552,-0.8984896433505524
553,-0.874826674758449
554,-0.7152392121605421
555,0.6087864258069193
556,-0.33277960352073094
557,-0.6269158061365282
558,-0.9216221828591195
559,-0.9136683911374609
560,1.0665847235639612
561,1.2504860291283701
562,1.2750704762680423
563,0.8655707145984078
564,-0.6179319534867008
565,1.2027632787984188
566,-0.7538694847295929
567,-0.6217883373517474
568,-0.7900230834644048
569,-0.9582578295770621
570,-0.9756115569697716
571,-0.9621142134421087
572,-0.9356015743699133
573,0.08176069402768918
574,1.8475024562358948
575,0.8607502347670996
576,0.1460649142597822
577,-0.09044260159304206
578,-0.2535232557488489
579,2.1553646158361777
580,2.1265618137340327
581,-0.6324220890362209
582,-0.6616305644074101
583,-0.9034118327578102
584,-0.7983424560753377
585,-0.21498429518964077
586,-0.6563568119098343
587,-0.6624419109454988
588,-0.5103144350538878
589,-0.2762409588153294
590,-0.3512905135885241
591,-0.20849352288493206
592,2.2040454081214933
593,-0.4121415039451684
594,0.7681053203868984
595,-0.915589849001591
596,-0.8447450209252625
597,2.2148471499115825
598,2.1976635107611537
599,1.328834597927201
600,-0.8170100244017636
601,-0.7380255777804952
602,-0.8010322546654002
603,-0.8179144264623125
604,-0.853487574177235
605,-0.2505528671446514
606,-0.7543048148703749
607,-0.23849417300399975
608,0.5314534478766094
609,-0.30210378459593734
610,0.12748719416477844
611,0.1648691460007986
612,2.5623804600021067
613,-0.05444206164242228
614,0.05366482260534685
615,-1.0216807142356978
616,-0.4658841446324613
617,-0.5612725719099046
618,-0.3533258004450781
619,-0.49068513572459654
620,-0.39847632268973465
621,1.3821076531558745
622,2.1477587627694863
623,-0.7475979665251773
624,-0.019466304974026388
625,0.5325147275381125
626,-0.8709669991373374
627,-0.8957679902294726
628,-0.19688877971007102
629,-0.6019716342149471
630,-0.6167222509048412
631,-0.02688297885357508
632,2.504166177712909
633,1.101701207924771
634,0.22220201310183219
635,-0.7733865671120883
636,-0.8586690605870165
637,-0.8947356657570303
638,-0.8838405454452554
639,-0.8383815951788839
640,-0.8229781492208572
641,-0.8703155685065002
642,-0.5663792811883637
643,0.9416556474828351
644,1.0611262771085055
645,0.061780758856041985
646,-0.344719936914321
647,1.6043795174818374
648,-0.026422445680328265
649,0.8503863601055841
650,-0.6089409294739859
651,-0.19891845838365357
652,-0.9765282792283565
653,1.3855097733162196
654,-1.2101969993120945
655,-1.4868519462036895
656,-1.4984251611134973
