,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
156,1794.772245,1257.30104,575.1469377,943.6727816,1278.369687,1434.904664,1403.527499,1180.103544
157,1352.031923,1067.519831,1058.900857,122.6144842,1037.217183,181.4086704,715.9376115,748.0078403
158,1191.872771,609.3130752,701.6544431,577.4762862,749.984399,565.0991999,320.9256673,917.753672
159,900.8843225,715.0752059,811.5348498,335.7596751,846.797768,547.2211936,432.1848313,723.8240745
160,758.3392857,677.4637598,899.0050656,758.7427832,881.7716051,778.3021987,823.4747091,644.0977324
161,667.9051598,711.0428288,816.3229516,402.5717634,861.302257,572.3425366,327.3186615,425.2220925
162,778.3616915,809.5494484,758.3646615,844.340646,960.2829733,761.455733,584.6595513,399.3120318
163,996.3489739,1073.291521,982.6603037,600.2960567,1093.758324,354.013104,642.4593835,720.4797056
164,838.4503144,856.6782339,816.6415302,342.0005336,1003.389256,862.3770323,680.3336855,675.6443067
165,1379.605552,1309.77129,1404.026207,780.3289647,1481.169491,507.4617908,805.4051871,641.9876933
166,1468.171194,506.0304737,921.3273788,338.9437126,275.0873669,548.982316,806.939105,966.609984
167,1480.826686,802.5043695,856.0611263,375.1732367,812.7755226,245.8859407,205.9379795,1045.210268
168,1814.203875,739.6304299,493.5121298,219.8045095,798.5632087,282.0366406,143.2430163,1093.1974
169,834.7451249,446.4599612,313.4145236,450.3234409,1824.874374,332.4405649,258.0789204,1574.524451
170,2609.569538,1126.506929,1958.810835,1194.547383,1673.62325,1355.061464,1018.500202,1673.273389
171,1024.661147,538.9520753,333.1197846,233.1990222,520.3937945,236.6525703,327.9798918,1799.476916
172,489.8688734,631.5180979,676.3513069,474.1731107,733.568485,720.9025063,828.5081179,1446.215302
173,305.6305867,254.7138085,760.732631,660.8934235,624.5581605,966.7891477,528.8884541,1525.892067
174,706.5674115,351.5598398,261.0946936,725.1280012,447.5908419,685.0049473,566.2616015,1517.267136
175,414.0566252,307.1200365,239.2033734,292.865511,414.812985,924.4939978,804.0010173,1521.134326
176,686.4694189,249.7058207,204.292788,467.3153527,926.7309218,606.2585808,675.7684423,1078.498883
177,1532.955207,827.8383372,868.0943729,619.3804974,1048.66015,353.7951385,533.1398578,1060.516226
178,271.4947948,275.7096469,251.1685591,94.60225786,163.7281981,107.4662056,132.9923998,628.6697848
179,1241.289065,1169.863549,1164.515248,797.7148657,805.2564507,270.0502011,188.4677659,602.8352226
180,516.1153368,777.1185182,897.623239,477.402266,630.3539472,763.1257688,744.1618887,415.6337948
181,756.8571081,824.00327,799.1036452,919.6514927,973.736573,1054.842655,906.1424649,509.5687848
182,581.1181544,915.1082397,949.4479752,757.7913448,960.0620081,734.4233545,416.7976618,379.611726
183,1018.864204,939.1890858,1270.014384,673.5858489,1107.412064,777.0589853,598.8723663,597.6346851
184,1011.483274,1093.89749,1171.270825,945.5436708,1346.371958,908.1475736,1127.335394,707.8519503
185,1271.530244,1293.107347,1359.029776,1200.267889,1406.872657,873.2930515,894.3738378,831.7115886
186,1398.386116,1153.714242,522.4573414,395.4542093,1102.265804,332.9201803,198.0830529,1095.175888
187,1583.143947,1408.260834,818.4103876,152.5763217,966.1412098,202.5946662,257.1162669,1286.906809
188,1592.0973,553.356124,1301.926801,572.5815276,1249.313406,1075.705247,772.163393,1496.716612
189,2124.080647,1817.343859,1026.676365,601.2708352,866.4544011,804.7901766,820.4825853,1702.378206
190,961.7536645,505.8344904,986.4311656,1237.249049,1502.550156,858.9593317,1224.855727,1131.55291
191,1880.235832,976.9342957,1005.912138,1098.337108,1906.969301,769.5577759,817.0598246,1411.120744
192,478.6966237,113.1349742,361.6751844,355.8162976,439.4582804,992.7317949,1461.231599,1760.833406
193,325.2332022,258.7859729,279.0264269,931.7229895,287.4835865,548.3036501,1105.127504,1781.678212
194,1117.919833,180.3970351,222.6908669,346.8924401,453.8146002,608.9543178,282.7892325,1599.622152
195,983.8058265,327.1882941,985.2815341,816.6720219,656.1043607,1103.939926,883.1773325,1346.957964
196,1054.797759,744.5716377,416.3309055,411.4208827,721.1758702,594.678724,1029.476259,1109.084158
197,816.2174615,261.7757322,636.5072499,149.1634078,366.1023309,249.2563508,294.4864763,908.4368209
198,1330.550612,1242.857865,1113.352648,709.2735307,1448.588792,596.4473559,259.0756003,821.1080556
