,Site9
3685,2381.5
3686,1098.5
3687,2699.0
3688,1546.0
3689,1871.5
3690,703.0
3691,923.0
3692,1668.0
3693,1079.0
3694,1658.0
3695,1431.5
3696,2674.5
3697,3156.0
3698,3711.5
3699,3443.5
3700,3584.0
3701,3901.0
3702,3201.5
3703,974.0
3704,2172.5
3705,2893.5
3706,605.0
3707,2680.0
3708,2847.5
3709,2402.5
3710,1792.0
3711,859.0
3712,3218.5
3713,3345.0
3714,3855.5
3715,3017.5
3716,3031.0
3717,2917.0
3718,3211.5
3719,1414.0
3720,1204.0
3721,3733.5
3722,3649.0
3723,3830.0
3724,1382.0
3725,3944.0
3726,4985.5
3727,5091.5
3728,4446.0
3729,3007.5
3730,3532.0
3731,4981.5
3732,5374.5
3733,2583.5
3734,2921.5
3735,4764.0
3736,1775.0
3737,1979.0
3738,2139.5
3739,4637.5
3740,3752.0
3741,3211.5
3742,3248.5
3743,2741.0
3744,3186.5
3745,3823.5
3746,3449.0
3747,5762.0
3748,4186.0
3749,5344.5
3750,4178.0
3751,5059.0
3752,4561.5
3753,5373.5
3754,5994.5
3755,4865.5
3756,4567.5
3757,5803.5
3758,3101.0
3759,2048.0
3760,3768.0
3761,5547.5
3762,4997.5
3763,5683.5
3764,6300.0
3765,1472.5
3766,4393.0
3767,5454.5
3768,6183.0
3769,5262.5
3770,5978.5
3771,5986.0
3772,6287.5
3773,4453.5
3774,5948.5
3775,5707.5
3776,5914.0
3777,7912.5
3778,6420.0
3779,5108.0
3780,4030.5
3781,6445.5
3782,8043.0
3783,7983.5
3784,6410.5
3785,6106.5
3786,4570.0
3787,4277.0
3788,3934.5
3789,7066.0
3790,3633.5
3791,5774.0
3792,3983.5
3793,3993.0
3794,4144.5
3795,4249.5
3796,5760.5
3797,4252.5
3798,4306.5
3799,4462.5
3800,5034.5
3801,4135.5
3802,3156.0
3803,3479.0
3804,5670.5
3805,7208.0
3806,3050.0
3807,5395.5
3808,5350.0
3809,3745.0
3810,3097.5
3811,4579.5
3812,7867.5
3813,8278.5
3814,6660.5
3815,5227.0
3816,3251.0
3817,4762.5
3818,5192.0
3819,5739.0
3820,1618.0
3821,5388.0
3822,6313.5
3823,7235.5
3824,7825.5
3825,5652.5
3826,7991.0
3827,8444.0
3828,8387.5
3829,5455.0
3830,8195.0
3831,4123.5
3832,3284.5
3833,6308.5
3834,5133.5
3835,5355.0
3836,8611.0
3837,8592.0
3838,8090.5
3839,8318.0
3840,8146.0
3841,8162.5
3842,5090.5
3843,6696.0
3844,8397.0
3845,8389.5
3846,8327.5
3847,8393.5
3848,6216.0
3849,7867.5
3850,6951.0
3851,7428.5
3852,7632.5
3853,6904.5
3854,8179.5
3855,8184.5
3856,7998.5
3857,7898.0
3858,5667.5
3859,7613.5
3860,7041.0
3861,4775.0
3862,6289.0
3863,7179.0
3864,7283.0
3865,5190.5
3866,7088.0
3867,7149.5
3868,4875.5
3869,3896.5
3870,5098.0
3871,3639.5
3872,6400.5
3873,7256.5
3874,7376.5
3875,7335.0
3876,7177.0
3877,7136.0
3878,5266.0
3879,5255.0
3880,4360.5
3881,6920.0
3882,5446.0
3883,4975.5
3884,6990.0
3885,6860.0
3886,6680.5
3887,5382.5
3888,6259.0
3889,6348.5
3890,4288.5
3891,4732.5
3892,2254.0
3893,4033.0
3894,6099.5
3895,5977.0
3896,3629.0
3897,4712.0
3898,5199.5
3899,2231.0
3900,3072.0
3901,2322.0
3902,4063.0
3903,5685.5
3904,5762.0
3905,4077.0
3906,5318.5
3907,2640.0
3908,1582.5
3909,2409.0
3910,1460.0
3911,3421.5
3912,2717.0
3913,3904.5
3914,3612.0
3915,1384.5
3916,4341.5
3917,4655.0
3918,1704.0
3919,4809.0
3920,3639.5
3921,3608.0
3922,4780.5
3923,2090.0
3924,3498.5
3925,1338.0
3926,1821.0
3927,4285.5
3928,4179.0
3929,1384.5
3930,3003.5
3931,963.5
3932,1366.5
3933,3709.0
3934,3446.5
3935,4030.0
3936,3437.0
3937,3466.0
3938,3320.0
3939,3667.0
3940,3286.0
3941,3447.0
3942,3492.0
3943,2156.0
3944,2478.5
3945,1581.5
3946,1185.5
3947,1259.0
3948,1901.0
3949,2055.0
3950,826.0
3951,1946.5
3952,533.0
3953,2125.5
3954,600.5
3955,2044.5
3956,2841.0
3957,2601.0
3958,1638.5
3959,1331.5
3960,2162.0
3961,2018.5
3962,687.0
3963,1205.5
3964,1600.5
3965,2081.5
3966,576.0
3967,599.5
3968,860.5
3969,1935.5
3970,416.5
3971,1334.0
3972,1111.0
3973,1691.5
3974,978.0
3975,685.0
3976,1132.0
3977,967.0
3978,1556.0
3979,763.0
3980,1442.5
3981,1698.5
3982,1136.0
3983,593.0
3984,701.5
3985,1150.0
3986,1638.0
3987,1310.5
3988,1394.0
3989,951.5
3990,455.0
3991,1182.5
3992,314.5
3993,828.0
3994,225.0
3995,465.0
3996,1135.0
3997,694.0
3998,1149.5
3999,1671.0
4000,1305.0
4001,964.5
4002,950.5
4003,610.5
4004,990.0
4005,1706.0
4006,901.0
4007,425.0
4008,840.0
4009,562.5
4010,471.5
4011,239.0
4012,1039.0
4013,1401.0
4014,1715.5
4015,908.5
4016,1570.0
4017,2006.0
4018,1049.0
4019,467.5
4020,1630.0
4021,643.5
4022,982.0
4023,1403.5
4024,1693.0
4025,884.0
4026,417.5
4027,654.5
4028,1268.0
4029,278.5
4030,563.0
4031,1504.0
4032,536.5
4033,1536.5
4034,644.5
4035,646.5
4036,2365.0
4037,829.0
4038,1724.0
4039,1715.5
4040,1302.5
4041,1530.0
4042,1014.0
4043,1825.5
4044,2142.0
4045,635.0
4046,2792.5
4047,2333.5
4048,1536.5
4049,893.0
4050,606.0
4051,1272.0
4052,1903.0
4053,1619.5
4054,2792.5
4055,2523.5
4056,1490.5
4057,1831.5
4058,1596.5
4059,1315.0
4060,994.5
4061,1962.0
4062,2855.5
4063,1618.5
4064,3168.0
4065,1388.5
4066,2721.0
4067,2615.5
4068,1394.5
4069,2420.5
4070,4033.5
4071,2023.0
4072,2218.0
4073,527.5
4074,1790.0
4075,1459.0
4076,2350.0
4077,1193.5
4078,2959.0
4079,3002.0
4080,3509.5
4081,3211.5
4082,1170.5
4083,3515.5
4084,3813.5
4085,1902.0
4086,869.0
4087,2407.0
4088,1238.0
4089,1781.5
4090,2886.5
4091,2295.0
4092,3484.0
4093,2033.0
4094,2188.5
4095,4003.0
4096,2954.5
4097,2052.0
4098,3322.5
4099,4074.0
4100,2938.0
4101,3022.5
4102,1490.5
4103,2304.5
4104,2460.0
4105,4235.0
4106,4723.5
4107,4235.5
4108,1267.5
4109,4656.5
4110,3424.0
4111,5261.0
4112,6409.5
4113,3566.0
4114,2969.0
4115,4023.5
4116,5369.0
4117,3860.0
4118,3342.5
4119,2010.5
4120,1851.0
4121,5417.5
4122,4876.5
4123,6689.5
4124,5167.0
4125,5269.5
4126,7243.0
4127,6725.5
4128,3591.5
4129,4558.0
4130,5184.5
4131,4528.0
4132,3691.0
4133,5409.5
4134,5430.0
4135,6907.0
4136,3667.5
4137,6047.0
4138,7348.5
4139,2250.5
4140,2381.5
4141,4013.5
4142,5331.0
4143,4347.0
4144,5714.5
4145,2030.5
4146,6505.5
4147,6435.5
4148,3837.0
4149,3776.0
4150,6338.5
4151,5236.5
4152,7903.5
4153,7970.0
4154,6902.5
4155,3842.5
4156,3101.5
4157,5260.0
4158,6412.5
4159,4060.0
4160,2980.0
4161,5907.0
4162,5621.5
4163,5149.5
4164,4853.0
4165,4766.5
4166,3524.0
4167,4941.0
4168,8526.0
4169,7475.0
4170,5150.0
4171,4005.5
4172,3826.5
4173,3576.5
4174,7254.0
4175,2454.5
4176,5542.5
4177,3784.0
4178,6262.0
4179,4058.5
4180,6020.5
4181,5698.5
4182,8048.5
4183,2119.5
4184,3757.0
4185,4526.5
4186,7429.0
4187,5198.0
4188,5086.0
4189,5512.0
4190,8510.5
4191,6492.5
4192,5468.0
4193,5378.5
4194,3484.5
4195,4292.0
4196,8674.5
4197,8565.5
4198,5196.0
4199,8591.5
4200,8588.0
4201,8542.5
4202,5066.0
4203,8173.5
4204,8333.5
4205,8187.0
4206,5361.0
4207,3442.5
4208,3973.5
4209,4740.5
4210,7340.0
4211,3646.0
4212,2109.5
4213,4064.0
4214,2661.5
4215,7208.0
4216,2759.5
4217,7125.5
4218,8186.0
4219,6646.5
4220,3663.0
4221,4627.5
4222,6791.5
4223,7897.0
4224,7835.0
4225,7871.0
4226,7340.5
4227,7755.5
4228,7680.0
4229,7417.5
4230,7501.5
4231,5517.0
4232,5869.0
4233,7103.5
4234,3445.0
4235,6987.5
4236,7401.0
4237,7096.5
4238,7025.0
4239,2724.5
4240,6520.5
4241,6506.5
4242,7248.0
4243,7259.0
4244,6815.5
4245,7010.5
4246,6995.0
4247,6766.5
4248,5321.0
4249,6282.0
4250,5675.5
4251,6518.0
4252,6558.5
4253,6690.5
4254,5798.0
4255,3905.5
4256,2443.5
4257,3186.5
4258,6473.0
4259,6519.0
4260,6395.0
4261,5870.5
4262,5967.5
4263,6009.0
4264,5646.0
4265,5180.5
4266,5685.5
4267,5535.5
4268,4964.5
4269,4533.0
4270,1817.0
4271,2591.5
4272,2766.0
4273,4059.0
4274,1749.5
4275,2677.0
4276,4003.5
4277,5258.5
4278,5051.5
4279,4053.0
4280,5156.5
4281,4100.5
4282,2030.5
4283,2226.5
4284,1652.5
4285,4882.0
4286,4859.5
4287,3801.0
4288,1063.0
4289,1769.0
4290,2538.5
4291,2150.0
4292,2829.0
4293,1937.5
4294,1101.5
4295,3543.0
4296,1544.5
4297,1629.0
4298,2728.5
4299,2874.0
4300,1552.0
4301,1582.5
4302,1816.5
4303,2849.5
4304,3279.5
4305,3801.5
4306,876.0
4307,2307.5
4308,1969.0
4309,1790.5
4310,1636.0
4311,3085.5
4312,2425.5
4313,1687.0
4314,3065.0
4315,1359.5
4316,2363.0
4317,806.5
4318,1828.5
4319,2314.5
4320,2093.5
4321,1340.5
4322,1809.5
4323,980.5
4324,2395.0
4325,929.5
4326,1973.0
4327,1527.5
4328,2077.0
4329,1288.0
4330,1166.0
4331,1081.5
4332,565.5
4333,1496.0
4334,613.5
4335,1056.0
4336,1388.0
4337,1178.5
4338,998.5
4339,907.5
4340,581.5
4341,748.5
4342,790.5
4343,1757.0
4344,1571.5
4345,608.0
4346,1964.5
4347,754.5
4348,1928.0
4349,1707.5
4350,1728.0
4351,1628.0
4352,542.5
4353,1777.0
4354,694.5
4355,1082.0
4356,1934.5
4357,1821.5
4358,424.5
4359,1042.0
4360,1996.5
4361,1972.5
4362,1120.5
4363,1515.5
4364,796.5
4365,624.5
4366,897.5
4367,459.0
4368,870.5
4369,705.0
4370,1337.0
4371,1433.5
4372,1441.5
4373,1396.5
4374,558.5
4375,747.0
4376,387.0
4377,527.5
4378,503.0
4379,764.5
4380,1335.0
4381,722.0
4382,922.5
4383,855.5
4384,1725.0
4385,458.0
4386,1299.0
4387,572.5
4388,468.5
4389,1770.5
4390,2078.0
4391,1716.5
4392,1531.5
4393,583.5
4394,984.0
4395,859.5
4396,430.5
4397,225.5
4398,461.0
4399,190.0
4400,954.5
4401,1058.0
4402,1043.5
4403,268.5
4404,1061.5
4405,1651.0
4406,1790.0
4407,1849.5
4408,226.5
4409,1945.0
4410,1428.0
4411,2291.5
4412,2634.5
4413,2993.5
4414,2546.5
4415,2367.5
4416,2776.5
4417,1163.5
4418,691.5
4419,712.5
4420,759.5
4421,1781.0
4422,1837.5
4423,988.0
4424,1324.0
4425,1883.5
4426,747.0
4427,559.5
4428,2233.0
4429,2339.5
4430,856.0
4431,1313.0
4432,2464.5
4433,3020.0
4434,1906.0
4435,2223.5
4436,1298.5
4437,3069.0
4438,681.0
4439,3471.5
4440,1708.0
4441,2637.0
4442,2080.0
4443,899.5
4444,3117.5
4445,4364.0
4446,4224.0
4447,4123.5
4448,1273.5
4449,2183.0
4450,887.0
4451,2881.5
4452,1532.5
4453,910.5
4454,3450.0
4455,3134.5
4456,2747.0
4457,2304.5
4458,520.5
4459,724.0
4460,1385.5
4461,4797.0
4462,4892.5
4463,1504.5
4464,4835.5
4465,1928.0
4466,2608.5
4467,1522.5
4468,1126.0
4469,2878.5
4470,2668.5
4471,5359.5
4472,1727.0
4473,3250.5
4474,2660.0
4475,3927.5
4476,5359.0
4477,4784.0
4478,3409.5
4479,3855.0
4480,2620.5
4481,4699.0
4482,3963.0
4483,6597.0
4484,4509.5
4485,3853.0
4486,2127.5
4487,3666.0
4488,1298.0
4489,2678.0
4490,5369.0
4491,6861.0
4492,6756.0
4493,2481.0
4494,2703.5
4495,5307.0
4496,3966.0
4497,4707.0
4498,4640.5
4499,3645.0
4500,4434.5
4501,4473.0
4502,4416.5
4503,5161.5
4504,4580.5
4505,7276.0
4506,7688.5
4507,6834.0
4508,5715.0
4509,7947.0
4510,7913.0
4511,8211.0
4512,7971.5
4513,7353.5
4514,7207.0
4515,7102.0
4516,8131.5
4517,6976.0
4518,4989.0
4519,2688.5
4520,1779.0
4521,3374.5
4522,5717.5
4523,3577.5
4524,7794.5
4525,3990.5
4526,3709.0
4527,3861.0
4528,7144.5
4529,5769.0
4530,4512.5
4531,4646.0
4532,6495.5
4533,4211.0
4534,2169.5
4535,6061.5
4536,7488.5
4537,5123.0
4538,3479.0
4539,5784.0
4540,8084.5
4541,6722.5
4542,2564.0
4543,4824.0
4544,7779.5
4545,8450.5
4546,7464.5
4547,5752.5
4548,5002.5
4549,3478.0
4550,7794.5
4551,7964.5
4552,2878.5
4553,5321.5
4554,5334.0
4555,2999.5
4556,4084.5
4557,8520.5
4558,4974.5
4559,3110.0
4560,1482.0
4561,2623.0
4562,5254.0
4563,5374.5
4564,8517.0
4565,8409.0
4566,8191.5
4567,8300.0
4568,7893.5
4569,8171.0
4570,8343.0
4571,8326.5
4572,7528.0
4573,8298.0
4574,7589.5
4575,4472.0
4576,6499.5
4577,6324.5
4578,2496.5
4579,6431.5
4580,3472.0
4581,7397.5
4582,3478.0
4583,8181.0
4584,6640.0
4585,7836.5
4586,7859.0
4587,5455.5
4588,7322.0
4589,4845.0
4590,5410.0
4591,7841.0
4592,7275.5
4593,7582.0
4594,6907.5
4595,7687.0
4596,6744.5
4597,7365.0
4598,6946.0
4599,6509.5
4600,5937.5
4601,7246.0
4602,7365.5
4603,7153.0
4604,7378.0
4605,7011.0
4606,6545.5
4607,6407.0
4608,6854.5
4609,4198.5
4610,5790.0
4611,5932.5
4612,6841.0
4613,6957.0
4614,5828.0
4615,7005.0
4616,6646.5
4617,4353.0
4618,5642.5
4619,5589.5
4620,5877.5
4621,6451.5
4622,6509.0
4623,6569.0
4624,6097.5
4625,6288.0
4626,6311.0
4627,6220.0
4628,5988.0
4629,6072.5
4630,4736.5
4631,3089.5
4632,3588.5
4633,6060.5
4634,5912.0
4635,5136.0
4636,5392.0
4637,5533.5
4638,5659.0
4639,5384.5
4640,5219.0
4641,4699.0
4642,2548.0
4643,1210.5
4644,4892.5
4645,4948.5
4646,4165.0
4647,5139.5
4648,3492.5
4649,4327.5
4650,3966.5
4651,4159.5
4652,4769.5
4653,4735.5
4654,4837.5
4655,4795.0
4656,4705.5
4657,4657.5
4658,4604.5
4659,4546.5
4660,4304.5
4661,4101.5
4662,4239.0
4663,3070.0
4664,513.5
4665,835.0
4666,977.0
4667,917.5
4668,3151.0
4669,3471.5
4670,3287.5
4671,920.5
4672,2456.0
4673,1655.0
4674,1420.0
4675,1593.5
4676,1970.0
4677,2509.5
4678,1331.5
4679,526.0
4680,338.5
4681,2172.0
4682,374.5
4683,541.5
4684,1588.0
4685,768.5
4686,1231.0
4687,2065.0
4688,690.5
4689,682.5
4690,1547.0
4691,988.0
4692,1288.0
4693,1542.5
4694,660.5
4695,764.0
4696,947.5
4697,1073.0
4698,2214.5
4699,746.0
4700,548.0
4701,559.0
4702,224.5
4703,1037.5
4704,1352.5
4705,1476.5
4706,362.0
4707,520.0
4708,1081.5
4709,1718.5
4710,1489.5
4711,670.5
4712,552.5
4713,1003.0
4714,1046.0
4715,1150.5
4716,916.0
4717,296.0
4718,1475.5
4719,1205.5
4720,973.5
4721,721.0
4722,1443.5
4723,705.0
4724,133.0
4725,1321.5
4726,1074.5
4727,1189.0
4728,413.0
4729,402.0
4730,707.5
4731,1000.0
4732,414.5
4733,245.5
4734,894.5
4735,774.5
4736,146.0
4737,1282.5
4738,244.0
4739,852.0
4740,1661.0
4741,634.0
4742,1761.5
4743,1878.5
4744,403.5
4745,1840.0
4746,2079.0
4747,957.0
4748,873.0
4749,471.0
4750,1333.0
4751,807.0
4752,1030.0
4753,470.5
4754,1438.0
4755,1376.0
4756,974.5
4757,282.0
4758,645.5
4759,1100.0
4760,294.5
4761,1051.0
4762,878.5
4763,527.0
4764,559.0
4765,821.0
4766,1458.0
4767,1003.5
4768,900.5
4769,1201.5
4770,1228.0
4771,1032.5
4772,336.5
4773,1332.0
4774,605.0
4775,1979.5
4776,1534.5
4777,2053.0
4778,658.5
4779,1889.0
4780,1639.5
4781,1502.5
4782,1863.5
4783,2361.0
4784,1418.5
4785,1409.0
4786,877.5
4787,2075.5
4788,988.5
4789,2510.0
4790,2712.5
4791,1742.0
4792,1678.5
4793,1857.0
4794,2210.0
4795,1561.5
4796,1151.5
4797,529.5
4798,2292.0
4799,3293.5
4800,2253.0
4801,3095.0
4802,1518.5
4803,1068.0
4804,2262.5
4805,1115.0
4806,3476.5
4807,3768.0
4808,1603.0
4809,894.0
4810,4500.5
4811,4542.0
4812,4528.5
4813,1226.5
4814,1786.5
4815,2332.0
4816,3641.5
4817,2184.5
4818,3141.0
4819,1314.5
4820,3049.5
4821,4342.0
4822,1371.0
4823,2733.0
4824,3520.5
4825,3506.5
4826,4137.0
4827,3758.0
4828,3348.0
4829,1271.5
4830,4066.0
4831,4189.0
4832,4517.5
4833,5940.0
4834,5306.0
4835,2290.0
4836,4834.0
4837,3530.5
4838,1796.0
4839,1455.0
4840,2636.5
4841,3495.0
4842,3586.5
4843,3136.0
4844,4162.0
4845,4356.0
4846,2998.5
4847,3589.0
4848,4033.5
4849,5424.5
4850,6081.0
4851,4576.5
4852,4633.0
4853,2161.5
4854,5200.0
4855,2096.0
4856,7181.5
4857,7302.0
4858,7500.0
4859,6552.0
4860,7227.0
4861,6324.5
4862,4204.5
4863,7232.5
4864,5621.0
4865,7620.0
4866,7318.5
4867,7747.5
4868,7792.0
4869,7875.5
4870,7743.5
4871,7730.0
4872,5233.0
4873,7426.0
4874,6953.0
4875,6545.0
4876,2392.0
4877,5183.0
4878,7429.0
4879,2766.0
4880,2454.0
4881,4372.5
4882,1812.5
4883,4536.5
4884,7394.5
4885,1929.0
4886,2470.5
4887,3354.5
4888,5932.0
4889,6529.5
4890,4765.5
4891,4243.5
4892,4879.5
4893,6331.5
4894,5166.0
4895,7864.0
4896,7937.0
4897,6341.0
4898,8348.5
4899,8482.5
4900,8205.5
4901,7980.0
4902,8041.0
4903,8495.5
4904,8735.0
4905,8674.0
4906,4439.0
4907,3744.5
4908,3349.0
4909,8621.0
4910,7418.5
4911,6417.0
4912,7479.0
4913,5368.5
4914,4656.5
4915,4769.5
4916,5119.0
4917,7730.5
4918,2741.5
4919,2454.0
4920,2692.5
4921,4049.0
4922,5837.0
4923,8380.5
4924,8042.5
4925,8324.5
4926,7992.0
4927,8145.0
4928,8600.0
4929,8526.0
4930,8086.5
4931,8445.0
4932,8278.0
4933,7979.5
4934,8501.0
4935,8370.0
4936,8267.5
4937,8393.5
4938,8216.0
4939,8501.0
4940,8419.0
4941,3186.0
4942,6361.0
4943,8074.5
4944,7541.0
4945,7094.0
4946,8019.5
4947,8011.0
4948,8259.5
4949,8220.5
4950,8235.5
4951,8156.0
4952,8116.0
4953,8002.5
4954,6787.5
4955,7336.0
4956,5197.0
4957,1552.0
4958,5250.5
4959,6737.0
4960,7399.0
4961,7627.5
4962,7746.0
4963,4652.0
4964,7003.0
4965,4790.0
4966,5336.5
4967,4131.0
4968,4110.5
4969,7177.5
4970,4817.0
4971,3001.5
4972,4816.5
4973,6846.5
4974,6739.0
4975,7031.0
4976,7127.0
4977,5944.0
4978,3280.5
4979,4511.5
4980,3936.0
4981,2627.0
4982,5289.0
4983,5030.5
4984,4571.5
4985,3123.0
4986,6120.5
4987,6436.5
4988,6363.0
4989,3961.5
4990,5598.0
4991,3217.5
4992,1282.0
4993,2783.5
4994,4572.5
4995,5991.0
4996,5505.5
4997,5910.5
4998,5782.5
4999,5092.5
5000,3895.0
5001,3132.5
5002,1211.5
5003,2533.0
5004,3122.0
5005,5447.0
5006,5374.0
5007,3204.5
5008,2608.5
5009,1187.0
5010,1657.5
5011,1951.5
5012,3310.0
5013,4290.5
5014,1098.0
5015,1404.0
5016,476.5
5017,2311.5
5018,2649.0
5019,1373.0
5020,4550.0
5021,2804.0
5022,4547.5
5023,4170.0
5024,2174.0
5025,918.5
5026,3124.5
5027,2347.5
5028,2555.5
5029,2071.0
5030,2611.5
5031,3807.0
5032,3760.5
5033,3717.0
5034,2558.0
5035,3859.0
5036,3807.0
5037,2865.0
5038,3165.0
5039,3533.5
5040,3281.0
5041,2646.0
5042,619.0
5043,649.0
5044,1553.5
5045,3232.5
5046,3315.5
5047,2671.0
5048,985.5
5049,1781.0
5050,1899.5
5051,1500.5
5052,1021.0
5053,341.5
5054,444.0
5055,1351.0
5056,980.0
5057,885.5
5058,1864.5
5059,1651.0
5060,910.5
5061,536.5
5062,857.5
5063,1044.0
5064,887.0
5065,1989.5
5066,547.0
5067,486.5
5068,2043.0
5069,2475.0
5070,2279.0
5071,2072.5
5072,2241.5
5073,1943.5
5074,1302.0
5075,1633.0
5076,2035.0
5077,1106.0
5078,960.0
5079,459.0
5080,1367.5
5081,1079.5
5082,2149.5
5083,1311.0
5084,657.5
5085,2201.0
5086,1739.5
5087,1036.0
5088,1004.5
5089,1269.5
5090,792.0
5091,1309.5
5092,828.5
5093,1144.5
5094,550.5
5095,324.0
5096,484.5
5097,1436.0
5098,358.0
5099,1082.0
5100,1066.5
5101,434.0
5102,1227.0
5103,351.0
5104,293.5
5105,415.0
5106,970.5
5107,533.0
5108,657.5
5109,896.0
5110,490.0
5111,781.5
5112,1544.0
5113,1832.0
5114,2075.5
5115,1044.0
5116,279.5
5117,386.5
5118,590.5
5119,604.0
5120,671.5
5121,1031.5
5122,1451.5
5123,1505.5
5124,462.5
5125,1330.5
5126,653.0
5127,757.5
5128,849.5
5129,2113.0
5130,1741.0
5131,1596.0
5132,2554.5
5133,2358.5
5134,2471.5
5135,2527.5
5136,544.5
5137,504.0
5138,1225.5
5139,1882.5
5140,2235.5
5141,2295.5
5142,1552.5
5143,1745.0
5144,677.0
5145,2880.5
5146,1463.0
5147,901.0
5148,668.0
5149,2166.5
5150,1916.0
5151,1254.5
5152,1525.5
5153,2442.5
5154,1379.0
5155,844.0
5156,2010.5
5157,2092.0
5158,583.5
5159,2589.5
5160,1297.5
5161,2760.5
5162,3726.5
5163,1885.5
5164,1785.0
5165,3023.0
5166,2182.5
5167,1467.0
5168,3347.5
5169,695.5
5170,981.0
5171,2722.0
5172,2903.5
5173,693.5
5174,1638.5
5175,3848.0
5176,1104.0
5177,2912.0
5178,3821.0
5179,4691.0
5180,5053.5
5181,3528.5
5182,3390.5
5183,3669.5
5184,3067.0
5185,4491.0
5186,4855.0
5187,2622.0
5188,3963.0
5189,5243.5
5190,5595.5
5191,5387.0
5192,4995.5
5193,3260.0
5194,2122.0
5195,5010.0
5196,1600.5
5197,4594.5
5198,3504.5
5199,2628.0
5200,3790.5
5201,5244.0
5202,3309.0
5203,5159.0
5204,2251.0
5205,4444.0
5206,5446.0
5207,4979.0
5208,6611.5
5209,6541.5
5210,6448.5
5211,6310.5
5212,6903.0
5213,5697.5
5214,4087.0
5215,2845.5
5216,2276.0
5217,6368.5
5218,3589.0
5219,5391.5
5220,4830.5
5221,5507.0
5222,3377.0
5223,4611.5
5224,4370.0
5225,5202.5
5226,5087.5
5227,6518.0
5228,7121.5
5229,7412.5
5230,7144.5
5231,6073.0
5232,2312.5
5233,4254.5
5234,5495.5
5235,5909.0
5236,7439.5
5237,2393.5
5238,4285.0
5239,6370.5
5240,7740.0
5241,7259.0
5242,7720.0
5243,7918.0
5244,6033.0
5245,5776.5
5246,5962.0
5247,4787.0
5248,6803.5
5249,8193.5
5250,8112.5
5251,7170.5
5252,3368.5
5253,5640.5
5254,5492.5
5255,7044.0
5256,4888.5
5257,6053.0
5258,5449.5
5259,8431.0
5260,8262.5
5261,6233.5
5262,8285.0
5263,5177.5
5264,7166.5
5265,8517.0
5266,8485.0
5267,8334.0
5268,8328.5
5269,7748.5
5270,8533.5
5271,8458.0
5272,3493.0
5273,3857.5
5274,3833.0
5275,3845.0
5276,5617.5
5277,2702.0
5278,7995.0
5279,8421.5
5280,7168.5
5281,7819.5
5282,7707.5
5283,6421.5
5284,7151.0
5285,4595.5
5286,3448.5
5287,4581.5
5288,4008.0
5289,6107.5
5290,8628.5
5291,8458.0
5292,8009.0
5293,5693.0
5294,7806.5
5295,7685.0
5296,8334.0
5297,8374.5
5298,7862.5
5299,8484.5
5300,8559.5
5301,6447.0
5302,8138.0
5303,3992.0
5304,7979.5
5305,8057.0
5306,8162.0
5307,8363.5
5308,7814.0
5309,8162.0
5310,4254.5
5311,6480.0
5312,4405.0
5313,3247.0
5314,4513.5
5315,8082.0
5316,8107.5
5317,6522.0
5318,7969.0
5319,7853.5
5320,7927.0
5321,7089.5
5322,7067.0
5323,7222.5
5324,7116.5
5325,6918.0
5326,7312.0
5327,7517.5
5328,7570.0
5329,7574.0
5330,7478.0
5331,6982.5
5332,5763.5
5333,3407.0
5334,5350.5
5335,4107.0
5336,5077.5
5337,6555.5
5338,6953.0
5339,6746.0
5340,6846.0
5341,6270.0
5342,6554.0
5343,6516.5
5344,6757.5
5345,6742.5
5346,6712.5
5347,6617.0
5348,6600.0
5349,6575.5
5350,4519.0
5351,2651.5
5352,6161.0
5353,6418.5
5354,6075.5
5355,5573.0
5356,6398.0
5357,6399.0
5358,6010.0
5359,5570.5
5360,5063.5
5361,5395.5
5362,5745.5
5363,6138.0
5364,6015.0
5365,5947.0
5366,5884.5
5367,4429.0
5368,4994.5
5369,2510.0
5370,3275.0
5371,5260.0
5372,5270.5
5373,4966.0
5374,2046.5
5375,1633.0
5376,1551.0
5377,3288.5
5378,4058.0
5379,3536.0
5380,4564.0
5381,2462.0
5382,3180.0
5383,4671.0
5384,4674.5
5385,4756.0
5386,4596.5
5387,4397.0
5388,4436.0
5389,4307.0
5390,4218.5
5391,3516.0
5392,2916.5
5393,3452.0
5394,3053.0
5395,3003.5
5396,946.5
5397,1450.5
5398,3626.5
5399,1142.0
5400,2558.5
5401,3373.5
5402,1487.5
5403,1562.0
5404,688.0
5405,2120.5
5406,786.5
5407,935.0
5408,2345.5
5409,2417.5
5410,701.0
5411,1474.0
5412,947.5
5413,2000.5
5414,1288.0
5415,851.0
5416,1028.5
5417,872.0
5418,1227.5
5419,1046.0
5420,1714.0
5421,1544.0
5422,1337.0
5423,1815.0
5424,2777.5
5425,2403.0
5426,523.5
5427,2210.0
5428,2734.0
5429,2693.5
5430,2410.0
5431,1677.0
5432,1360.0
5433,764.5
5434,486.0
5435,1521.0
5436,981.0
5437,1120.0
5438,1108.5
5439,1287.0
5440,494.0
5441,694.0
5442,1034.5
5443,2263.0
5444,762.0
5445,1454.5
5446,1185.5
5447,463.0
5448,898.0
5449,1175.0
5450,1252.5
5451,722.5
5452,516.5
5453,243.5
5454,967.0
5455,1381.0
5456,1717.0
5457,1365.5
5458,1019.0
5459,1123.0
5460,563.0
5461,472.0
5462,1487.0
5463,328.0
5464,460.0
5465,1232.5
